"author_id","conversation_id","created_at","hashtag","lang","like_count","mention","quote_count","referenced_status_id","referenced_user_id","reply_count","retweet_count","row_id","status_id","text","type"
"30973","1571213144869031937","2022-09-18T19:15:17.000Z",NA,"en",0,"JasThisJasThat",0,"1571213144869031937","218392242",1,0,3087,"1571578623622287361","@JasThisJasThat Hello, please forgive the delayed response. I'm sorry to hear you didn't get your Birthday Reward, I can understand your disappointment. If you could please DM me with the email address linked to your Starbucks Rewards account, I'd be happy to look into this. -Kristine","replied_to"
"30973","1571569239546527745","2022-09-18T19:11:22.000Z",NA,"en",1,"ellietodbee",0,"1571569239546527745","32328997",0,0,3088,"1571577640871686145","@ellietodbee Nothing to apologize for here! https://t.co/BPvogIrTWE","replied_to"
"30973","1571574487048396801","2022-09-18T19:09:10.000Z",NA,"en",7,"bethbelovedd",0,"1571574487048396801","860667109814272004",1,0,3089,"1571577086741204992","@bethbelovedd That Siren sure does love a good matcha! Cheers to those deliciously transformative sips. 🧜‍♀️💚","replied_to"
"30973","1571565300088467457","2022-09-18T19:06:30.000Z",NA,"en",1,"raelalalaa",0,"1571565300088467457","1490181607575142402",0,0,3090,"1571576414314590209","@raelalalaa Here's to love at first spice!","replied_to"
"30973","1571535284675948550","2022-09-18T18:42:38.000Z",NA,"en",0,"Keyonnya2",0,"1571535284675948550","1559226888740081664",0,0,3091,"1571570409518301185","@Keyonnya2 Cheers to sharing a brew-tiful sip with your best taste bud. 💚","replied_to"
"30973","1571530526372294658","2022-09-18T18:19:23.000Z",NA,"en",1,"Hizzbarbie",0,"1571556294020014083","158235958",0,0,3092,"1571564559110111232","@Hizzbarbie We love being a part of your day! 💚","replied_to"
"30973","1571555592585760768","2022-09-18T18:18:27.000Z",NA,"en",0,"MuhannadhThalha",0,"1571555592585760768","567998523",0,0,3093,"1571564322811441152","@MuhannadhThalha Enjoy every sip of autumn goodness!","replied_to"
"30973","1571527927220535298","2022-09-18T18:15:42.000Z",NA,"qme",0,"mstiffxoxo",0,"1571552153399103488","30473079",0,0,3094,"1571563631955046401","@mstiffxoxo 💚","replied_to"
"30973","1571554820347072514","2022-09-18T18:12:34.000Z",NA,"en",2,NA,0,"1571554820347072514","1247972947341520902",0,0,3095,"1571562840565354497","@_beckyjo_ Thanks for celebrating with us!","replied_to"
"30973","1571561252257677312","2022-09-18T18:11:44.000Z",NA,"und",1,"aharbeson_",0,"1571561252257677312","775846842013745152",0,0,3096,"1571562634704748544","@aharbeson_ Yum! 😋🎃","replied_to"
"30973","1571560764103659522","2022-09-18T18:05:08.000Z",NA,"en",0,"Vant2Breaded",0,"1571560764103659522","2529723555",0,1,3097,"1571560973185724416","@Vant2Breaded We look forward to sipping with you soon! 😋💚","replied_to"
"30973","1571556891448188928","2022-09-18T18:00:38.000Z",NA,"en",1,"mookie2youu_",0,"1571556891448188928","1390561899767599105",0,0,3098,"1571559838781706241","@mookie2youu_ Cheers! 😍 You may like it with lemonade! 😋 https://t.co/RvKlxuIo4H","replied_to"
"30973","1571558738045059073","2022-09-18T17:58:45.000Z",NA,"en",0,NA,0,"1571558738045059073","314342774",0,0,3099,"1571559364871491586","@NO_AveraqeGirl We'd love to hear if you find a new favorite sip! 😋","replied_to"
"30973","1571557129676374016","2022-09-18T17:57:08.000Z",NA,"en",2,"HallShahidah",0,"1571557129676374016","1198044312",0,0,3100,"1571558959508783105","@HallShahidah It sounds like you've found your favorite sip! 😋","replied_to"
"30973","1571548795002916869","2022-09-18T17:48:11.000Z",NA,"en",1,"_teesys",0,"1571548795002916869","313756520",0,0,3101,"1571556704567070721","@_teesys Cheers to the sips of the season! 🎃","replied_to"
"30973","1571554185077837825","2022-09-18T17:43:30.000Z",NA,"en",0,"Vant2Breaded",0,"1571554185077837825","2529723555",0,0,3102,"1571555526777139200","@Vant2Breaded We like the way you think. 😉 What's your go-to?","replied_to"
"30973","1571552466814271488","2022-09-18T17:33:30.000Z",NA,"en",0,"alibtaub",0,"1571552466814271488","607299134",0,0,3103,"1571553009393598466","@alibtaub Cheers to the gourd times! 😋🎃","replied_to"
"30973","1571547121303846912","2022-09-18T17:31:47.000Z",NA,"en",1,"deltaxdestroyer",0,"1571547121303846912","1511629727710302208",0,0,3104,"1571552578626002945","@deltaxdestroyer Both delicious choices! We look forward to sipping with you soon! 💚","replied_to"
"30973","1571530526372294658","2022-09-18T17:14:57.000Z",NA,"en",1,"Hizzbarbie",0,"1571530526372294658","158235958",1,0,3105,"1571548341795975168","@Hizzbarbie Happy birthday! Thanks for celebrating with us.","replied_to"
"30973","1571527927220535298","2022-09-18T17:13:54.000Z",NA,"en",0,"mstiffxoxo",0,"1571527927220535298","30473079",1,0,3106,"1571548077605154816","@mstiffxoxo Looking forward to that sweet sip reunion!","replied_to"
"30973","1571501696815370241","2022-09-18T17:08:26.000Z",NA,"en",0,NA,0,"1571501696815370241","1431421637749002241",0,0,3107,"1571546703555334144","@Girlstoplayin Here's to getting things done!","replied_to"
"30973","1571544420293435395","2022-09-18T17:07:49.000Z",NA,"en",0,"deltaxdestroyer",0,"1571544420293435395","1511629727710302208",0,0,3108,"1571546546373799936","@deltaxdestroyer What are you having? 😋","replied_to"
"30973","1571498794310836229","2022-09-18T17:07:36.000Z",NA,"en",1,"micaeIaZzZ",0,"1571498794310836229","2415355058",0,0,3109,"1571546492699316225","@micaeIaZzZ So happy you can taste the love in every sip! 💚","replied_to"
"30973","1571348757035495425","2022-09-18T17:05:42.000Z",NA,"en",0,"carmeennx_",0,"1571348757035495425","2968159310",0,0,3110,"1571546015450427393","@carmeennx_ Looking forward to sharing that sip with you soon.","replied_to"
"30973","1571323415960715264","2022-09-18T17:03:58.000Z",NA,"en",3,NA,0,"1571323679279038466","1247972947341520902",0,0,3111,"1571545579137925121","@_beckyjo_ Happy birthday!","replied_to"
"30973","1571314429114957830","2022-09-18T17:01:40.000Z",NA,"en",1,"AlbaRosenthal",0,"1571314429114957830","1349614902",0,1,3112,"1571544999032139776","@AlbaRosenthal We hope we'll be sipping together soon!","replied_to"
"30973","1571537721738272770","2022-09-18T16:38:42.000Z",NA,"qme",1,"_BillaBO",0,"1571537721738272770","3342278979",1,0,3113,"1571539218681466880","@_BillaBO 😋💚","replied_to"
"30973","1571537084317319170","2022-09-18T16:36:51.000Z",NA,"en",1,"bebitatee",0,"1571537084317319170","48685265",0,0,3114,"1571538752534884353","@bebitatee We like your style. 😋🎃","replied_to"
"30973","1571535780870344705","2022-09-18T16:32:04.000Z",NA,"en",0,"Trent_18st",0,"1571535780870344705","566432720",0,0,3115,"1571537549633658880","@Trent_18st A delight-fall treat! 😋🎃","replied_to"
"30973","1571225047242801157","2022-09-18T16:30:21.000Z",NA,"en",0,"two_tone_blue31",0,"1571225047242801157","4755963488",0,0,3116,"1571537120334073856","@two_tone_blue31 Pumpkin o'clock is the perfect time of day! 🎃","replied_to"
"30973","1571191940846059522","2022-09-18T16:29:31.000Z",NA,"en",0,NA,0,"1571191940846059522","1540172038861725701",0,0,3117,"1571536907733172224","@xoxoyc99 Cheers to finding perfection at first spice! 🎃💚","replied_to"
"30973","1571443545734807553","2022-09-18T16:21:18.000Z",NA,"qme",0,"safssra",0,"1571443545734807553","1518349001996881920",0,0,3118,"1571534839144419329","@safssra 😋🎃💚","replied_to"
"30973","1571395504528920577","2022-09-18T16:20:53.000Z",NA,"en",1,"loveromineluke",0,"1571395504528920577","839858041",1,1,3119,"1571534736656592904","@loveromineluke Cheers to new fall favs! 😋","replied_to"
"30973","1571498735510888454","2022-09-18T16:20:19.000Z",NA,"en",0,"strawberrygif",0,"1571498735510888454","725424960156651520",0,0,3120,"1571534594729742336","@strawberrygif Sip with you soon! 🎃💚","replied_to"
"30973","1571526739771228160","2022-09-18T16:19:46.000Z",NA,"en",1,"jessicaerevia",0,"1571526739771228160","334456384",0,1,3121,"1571534454971314176","@jessicaerevia Cheers! 😋","replied_to"
"30973","1571530726042120194","2022-09-18T16:19:09.000Z",NA,"qme",0,"RoxanaDelToro",0,"1571532056529866752","361314372",0,0,3122,"1571534298158870534","@RoxanaDelToro 💚💚","replied_to"
"30973","1571506910125518849","2022-09-18T16:17:21.000Z",NA,"en",1,"wanderlust_xo15",0,"1571527579437236224","2365046479",0,0,3123,"1571533848818905089","@wanderlust_xo15 Cheers to fall favs! 🎃","replied_to"
"30973","1571152120962863107","2022-09-18T16:16:19.000Z",NA,"en",0,"sharzie04",0,"1571533364703932419","1393005432176734209",1,0,3124,"1571533588042252290","@sharzie04 Yum! Sip with you soon! 💚","replied_to"
"30973","1571319528067592192","2022-09-18T16:15:41.000Z",NA,"en",6,"antoneeeahh",0,"1571532665928536064","962540025459048450",0,1,3125,"1571533427626901505","@antoneeeahh Cheers! 💚","replied_to"
"30973","1571530726042120194","2022-09-18T16:08:03.000Z",NA,"en",1,"RoxanaDelToro",0,"1571530726042120194","361314372",1,1,3126,"1571531506199461888","@RoxanaDelToro We like the way you think. 😉","replied_to"
"30973","1571514654853107712","2022-09-18T16:01:10.000Z",NA,"en",2,"ERated_",0,"1571514654853107712","173326570",0,0,3127,"1571529774119661568","@ERated_ Cheers to new seasonal favs! 😍😋","replied_to"
"30973","1571286898706124800","2022-09-18T15:59:01.000Z",NA,"en",1,"GisellePhelps",0,"1571286898706124800","15923634",0,0,3128,"1571529233117384704","@GisellePhelps We're thrilled you're loving every sip! 😍🍎","replied_to"
"30973","1571293229404024832","2022-09-18T15:58:07.000Z",NA,"en",1,"beckywtgh_",0,"1571293229404024832","2216727685",0,0,3129,"1571529005404397570","@beckywtgh_ Nothing like that first sip feeling! 🙌💚","replied_to"
"30973","1571319528067592192","2022-09-18T15:57:43.000Z",NA,"en",10,"antoneeeahh",0,"1571319528067592192","962540025459048450",1,2,3130,"1571528906599174155","@antoneeeahh Sounds like love at first sip! 😋💚","replied_to"
"30973","1571334281712074755","2022-09-18T15:56:30.000Z",NA,"en",0,"biiiglit",0,"1571334281712074755","319873326",0,0,3131,"1571528598456250370","@biiiglit It's just a few taps away! 😋 https://t.co/rJWou1m4FP","replied_to"
"30973","1571495956931026945","2022-09-18T15:53:56.000Z",NA,"en",0,NA,0,"1571495956931026945","224317730",0,1,3132,"1571527952269193219","@ReanaNae That's a delicious idea. 😋😉","replied_to"
"30973","1571496536583831554","2022-09-18T15:53:19.000Z",NA,"en",0,"ScottRMadsen",0,"1571496536583831554","90020542",0,0,3133,"1571527798870937602","@ScottRMadsen Cheers! 💚","replied_to"
"30973","1571492735290327040","2022-09-18T15:52:29.000Z",NA,"en",1,"becca0716",0,"1571492735290327040","249271177",0,0,3134,"1571527588736274437","@becca0716 Cheers to new fall favorites! 😋","replied_to"
"30973","1571506910125518849","2022-09-18T15:52:03.000Z",NA,"en",1,"wanderlust_xo15",0,"1571506910125518849","2365046479",1,0,3135,"1571527480946888709","@wanderlust_xo15 It sounds like you've found a new favorite sip! 😋","replied_to"
"30973","1571458392362811393","2022-09-18T15:50:50.000Z",NA,"en",1,"therealPenneP",0,"1571458392362811393","1321525273054089221",0,0,3136,"1571527173529534465","@therealPenneP We like your style. 😋💚","replied_to"
"30973","1571487296683212806","2022-09-18T15:50:09.000Z",NA,"en",1,"itzyy_bitzyy",0,"1571487296683212806","3317363724",1,0,3137,"1571527003060449280","@itzyy_bitzyy We love being part of your day! 💚","replied_to"
"30973","1571152120962863107","2022-09-18T15:49:45.000Z",NA,"en",1,"sharzie04",0,"1571380659570233345","1393005432176734209",1,0,3138,"1571526900484567040","@sharzie04 Love it! What's your sip?","replied_to"
"30973","1571345896821899265","2022-09-18T15:45:36.000Z",NA,"en",0,"TheLifeeOfTyree",0,"1571345896821899265","473927203",0,0,3139,"1571525858774646785","@TheLifeeOfTyree We're ready when you are! 😋 What's your go-to?","replied_to"
"30973","1571333185446838273","2022-09-18T15:43:15.000Z",NA,"en",0,"livin0nrepeat",0,"1571333185446838273","1463390061571936256",0,0,3140,"1571525266366951430","@livin0nrepeat A delight-fall seasonal treat! 🎃💚","replied_to"
"30973","1571477534595813376","2022-09-18T15:40:50.000Z",NA,"en",0,NA,0,"1571477534595813376","2378347151",0,0,3141,"1571524657953779712","@__shanNicole That's a delicious idea. 😋","replied_to"
"30973","1571272442290618375","2022-09-18T15:40:24.000Z",NA,"en",0,"emmamarthins",0,"1571272442290618375","1068695400398430214",0,0,3142,"1571524548163665932","@emmamarthins Do you have a fav? 😋","replied_to"
"30973","1571260704904323072","2022-09-18T15:37:18.000Z",NA,"en",0,"leandreaXO",0,"1571260704904323072","941214157",0,0,3143,"1571523766139879424","@leandreaXO A delicious treat, anytime! 😋","replied_to"
"30973","1571258019136118784","2022-09-18T15:35:57.000Z",NA,"en",1,"tiguangurl",0,"1571258019136118784","3051181925",0,0,3144,"1571523427156238337","@tiguangurl We're thrilled you're loving it! 😋","replied_to"
"30973","1571158678790672390","2022-09-18T15:33:04.000Z",NA,"qme",1,"DxJiah",0,"1571158678790672390","1151686572078784512",1,0,3145,"1571522702258896897","@DxJiah 😋😋","replied_to"
"30973","1571510628610703368","2022-09-18T15:32:34.000Z",NA,"en",1,"SierraFairhurst",0,"1571510628610703368","930850896",0,0,3146,"1571522577730011142","@SierraFairhurst We're ready when you are. 😋🎃 https://t.co/1UszsXhO1s","replied_to"
"30973","1571158395150819328","2022-09-18T15:31:52.000Z",NA,"en",1,"christinalexrod",0,"1571158395150819328","187778017",0,0,3147,"1571522400168316928","@christinalexrod Flaky, butter croissant dough with soft, warm cheese in the center... what's not to love? 😍😋","replied_to"
"30973","1571503650765434880","2022-09-18T14:52:12.000Z",NA,"en",1,"Corey103194",0,"1571503650765434880","1454593808189075460",0,0,3148,"1571512418056179712","@Corey103194 Cheers to that yummy fall sip! https://t.co/P5oWnThE8g","replied_to"
"30973","1570752369927028740","2022-09-18T14:01:07.000Z",NA,"en",1,"baldheadedbliss",0,"1570752369927028740","775892625006231553",0,0,3149,"1571499562464088065","@baldheadedbliss Cheers to falling in love with fall. https://t.co/eMRwX9Hbnk","replied_to"
"30973","1571459599114420224","2022-09-18T13:57:24.000Z",NA,"en",0,"Choco_dynasty",0,"1571459599114420224","2381231763",0,0,3150,"1571498625712402438","@Choco_dynasty We love a morning when the Pumpkin Spice is thrice as nice!","replied_to"
"30973","1571249732235808769","2022-09-17T21:31:09.000Z",NA,"en",1,NA,0,"1571249732235808769","803074187015364608",0,0,3151,"1571250429341892608","@lettersIive It sounds like you've found a new favorite sip! 😍🍎","replied_to"
"30973","1571247101039738881","2022-09-17T21:27:03.000Z",NA,"en",0,"anyaritual",0,"1571247101039738881","1370168475755413504",0,0,3152,"1571249399770255360","@anyaritual Both are delicious fall favorites! 😍🎃 https://t.co/X6P1T6faG8","replied_to"
"30973","1571246354017701888","2022-09-17T21:23:48.000Z",NA,"qme",1,"ghostienight",0,"1571246354017701888","1561626572318052352",0,0,3153,"1571248578034827265","@ghostienight 😋🎃","replied_to"
"30973","1571152120962863107","2022-09-17T21:21:17.000Z",NA,"en",1,"emilymepham1",0,"1571246458086592524","985580578039894018",0,0,3154,"1571247948444606465","@emilymepham1 Yum! If you're looking for a taste of fall, try topping it with Pumpkin Cream Cold Foam! 🎃","replied_to"
"30973","1571229730535542784","2022-09-17T20:46:28.000Z",NA,"en",1,"cosmicmaria222",0,"1571229730535542784","1329922228356489217",0,0,3155,"1571239186572902400","@cosmicmaria222 We're thrilled you're loving it! 😋🎃","replied_to"
"30973","1570763626138718208","2022-09-17T20:32:12.000Z",NA,"qme",1,"jeffdfit",0,"1570763626138718208","2977795147",0,0,3156,"1571235595204300802","@jeffdfit 😋😋","replied_to"
"30973","1571152120962863107","2022-09-17T20:31:01.000Z",NA,"en",0,"MJ_Rose88",0,"1571177365836898305","1528009338505379845",1,0,3157,"1571235298155319296","@MJ_Rose88 Let the gourd times roll. 😎🎃","replied_to"
"30973","1571184480551047168","2022-09-17T20:07:05.000Z",NA,"en",2,"alliemay14",0,"1571184480551047168","52195807",0,0,3158,"1571229272765001728","@alliemay14 We look forward to sip-lebrating with you! 😍🎃","replied_to"
"30973","1571213598550274048","2022-09-17T20:03:56.000Z",NA,"en",1,"stephmarieee",0,"1571228185743720448","139495469",0,0,3159,"1571228482163847169","@stephmarieee Delight-fall choice! Cheers! 💚","replied_to"
"30973","1571178108388052992","2022-09-17T20:02:51.000Z",NA,"en",1,"annfrommars",0,"1571227302272303104","291851213",1,0,3160,"1571228207231410176","@annfrommars Try out our recipe! https://t.co/gFKwJgkJvr","replied_to"
"30973","1571190432062750721","2022-09-17T19:59:20.000Z",NA,"en",0,NA,0,"1571227108608729089","1558871353935249409",0,0,3161,"1571227321344086017","@xoemmarobbins We're thrilled you're loving it! Cheers! 💚","replied_to"
"30973","1571190797546188801","2022-09-17T19:57:28.000Z",NA,"en",1,"_imaneyyy",0,"1571190797546188801","1513328084648267777",0,0,3162,"1571226855155564544","@_imaneyyy What's your must-have travel sip? 😋","replied_to"
"30973","1571190432062750721","2022-09-17T19:57:00.000Z",NA,"en",0,NA,0,"1571190432062750721","1558871353935249409",0,0,3163,"1571226736574222336","@xoemmarobbins A delight-fall way to sip your way through the season! 😋🎃","replied_to"
"30973","1571213598550274048","2022-09-17T19:56:35.000Z",NA,"en",1,"stephmarieee",0,"1571213598550274048","139495469",1,0,3164,"1571226632089931776","@stephmarieee Do you love yours hot or cold? 😋🎃","replied_to"
"30973","1571216613260550145","2022-09-17T19:55:59.000Z",NA,"en",2,"kenzierose1218",0,"1571216613260550145","722853180",1,0,3165,"1571226479018790913","@kenzierose1218 We love being part of your day! 💚 What's your sip?","replied_to"
"30973","1571178108388052992","2022-09-17T19:50:14.000Z",NA,"en",1,"annfrommars",0,"1571178108388052992","291851213",1,0,3166,"1571225035012186112","@annfrommars Cheers! 🎃💚","replied_to"
"30973","1571187421030809600","2022-09-17T19:39:08.000Z",NA,"en",0,"Trixdeee_",0,"1571216389075251200","3044337800",0,0,3167,"1571222238749425665","@Trixdeee_ Delicious choice! Sip with you soon! 😋💚","replied_to"
"30973","1571152120962863107","2022-09-17T19:37:35.000Z",NA,"en",4,"emilymepham1",0,"1571155393123946499","985580578039894018",3,0,3168,"1571221850478497792","@emilymepham1 We know what you're listening to but what are you sipping? 😋😉","replied_to"
"30973","1571187421030809600","2022-09-17T19:06:21.000Z",NA,"en",0,"Trixdeee_",0,"1571187421030809600","3044337800",1,0,3169,"1571213989878857729","@Trixdeee_ We like the way you think! 😋 What's your sip?","replied_to"
"30973","1571181715665846274","2022-09-17T18:55:03.000Z",NA,"en",1,"Roger__Rubio",0,"1571181715665846274","1069471648980430848",0,1,3170,"1571211146434342913","@Roger__Rubio Answer. 😉🎃","replied_to"
"30973","1571175250037190657","2022-09-17T18:48:40.000Z",NA,"en",0,"QVO_LOCO",0,"1571175250037190657","295282811",0,0,3171,"1571209538145234944","@QVO_LOCO We're happy to hear you're a fan! 😋","replied_to"
"30973","1571174273988923392","2022-09-17T18:47:33.000Z",NA,"en",1,NA,0,"1571174273988923392","1660727664",0,0,3172,"1571209259509219330","@JACSlife7279 Cheers to the gourd times! 🎃😆","replied_to"
"30973","1570911479096045569","2022-09-17T18:41:58.000Z",NA,"qme",1,"enchxntedswiftt",0,"1571194840658096129","1019018864766513152",0,0,3173,"1571207852471234560","@enchxntedswiftt 💚💚","replied_to"
"30973","1570922957358395392","2022-09-17T18:41:36.000Z",NA,"en",0,NA,0,"1570922957358395392","1520736795612176384",0,0,3174,"1571207761958174726","@rubaegarcia It sounds like you've found a new favorite sip! 😍","replied_to"
"30973","1571166729593671681","2022-09-17T17:35:42.000Z",NA,"en",3,"louie_the_3rd",0,"1571166729593671681","206797194",0,0,3175,"1571191174815453184","@louie_the_3rd We like your style!","replied_to"
"30973","1571162356884848642","2022-09-17T17:33:37.000Z",NA,"qme",1,"sexylilaries",0,"1571162356884848642","147380871",0,0,3176,"1571190651840253952","@sexylilaries 😎💚","replied_to"
"30973","1571159509745254401","2022-09-17T17:31:51.000Z",NA,"en",1,"JackieTashaaa",0,"1571159509745254401","1479970433231462404",0,0,3177,"1571190206094790657","@JackieTashaaa We're with you, friend!","replied_to"
"30973","1571156202620346369","2022-09-17T17:30:46.000Z",NA,"en",1,"dayanafedz",0,"1571186066698240003","261746669",0,0,3178,"1571189933922189318","@dayanafedz Delish! 💚 We hope you have a fa-brew-lous day!","replied_to"
"30973","1571155369795244038","2022-09-17T17:30:27.000Z",NA,"en",1,"dayonnabow",0,"1571155369795244038","1444394929145454597",0,1,3179,"1571189855564230656","@dayonnabow Cheers, Dayonna!","replied_to"
"30973","1571152775844868096","2022-09-17T17:29:43.000Z",NA,"en",1,NA,0,"1571152775844868096","1382380258075234304",0,0,3180,"1571189670897414144","@GCB_127 You've got that right, Gabriela!","replied_to"
"30973","1571153084587585536","2022-09-17T17:28:26.000Z",NA,"en",1,NA,0,"1571183009562255366","1535295625029369858",0,0,3181,"1571189347910823937","@MelvinSaleem1 Tis the season! 🎃 Cheers! 💚","replied_to"
"30973","1571011943603015681","2022-09-17T17:27:16.000Z",NA,"qme",1,"arismainpov",0,"1571180549179604993","890346211948994560",0,0,3182,"1571189055865626628","@arismainpov 💚💚","replied_to"
"30973","1571178838985670661","2022-09-17T16:53:23.000Z",NA,"en",1,NA,0,"1571178838985670661","247971387",0,0,3183,"1571180529223102464","@feverinbloom Sip with you soon! 😋🎃","replied_to"
"30973","1571173043136757762","2022-09-17T16:52:23.000Z",NA,"en",1,"_estimateNEKE",0,"1571173043136757762","175875432",0,0,3184,"1571180276600156160","@_estimateNEKE Cheers to the gourd times! 😋🙌🎃","replied_to"
"30973","1571179507889111040","2022-09-17T16:51:48.000Z",NA,"qme",0,"missbackndbones",0,"1571179507889111040","1334586032709197825",0,0,3185,"1571180130575450113","@missbackndbones 😋😋","replied_to"
"30973","1571171639362199552","2022-09-17T16:51:09.000Z",NA,"en",0,"DirectedBy_fc",0,"1571171639362199552","65785766",1,0,3186,"1571179967022788608","@DirectedBy_fc Nothing better than that first sip of fall! 😍🎃","replied_to"
"30973","1571011943603015681","2022-09-17T16:49:40.000Z",NA,"en",2,"arismainpov",0,"1571011943603015681","890346211948994560",0,0,3187,"1571179593998147584","@arismainpov Let the gourd times roll! 😋🎃","replied_to"
"30973","1571073589524430848","2022-09-17T16:48:51.000Z",NA,"und",0,NA,0,"1571073589524430848","1260555573898199040",0,0,3188,"1571179385474158592","@d3rrangedch1ld Yes. 😋🎃 https://t.co/5OtESBwapy","replied_to"
"30973","1570985832609382400","2022-09-17T16:34:46.000Z",NA,"en",2,"yxnneli",0,"1570985832609382400","927694179400146944",0,0,3189,"1571175843833212928","@yxnneli Gotta love that first sip feeling! 💚","replied_to"
"30973","1570911479096045569","2022-09-17T16:34:11.000Z",NA,"en",2,"enchxntedswiftt",0,"1570911479096045569","1019018864766513152",1,0,3190,"1571175695614902272","@enchxntedswiftt It's never too late to find a new favorite! 😋 We're happy to hear you're loving it!","replied_to"
"30973","1570988881226657792","2022-09-17T16:18:26.000Z",NA,"en",1,NA,0,"1570988881226657792","1322283297758679040",0,0,3191,"1571171731905323008","@idalsocix A delight-fall treat! 😋🎃","replied_to"
"30973","1571156202620346369","2022-09-17T16:17:03.000Z",NA,"en",0,"dayanafedz",0,"1571156202620346369","261746669",1,0,3192,"1571171382389788674","@dayanafedz Cheers! 😍🙌 What's your sip?","replied_to"
"30973","1571153084587585536","2022-09-17T16:11:40.000Z",NA,"en",0,NA,0,"1571153084587585536","1535295625029369858",1,0,3193,"1571170030607544321","@MelvinSaleem1 What's your sip? 😍","replied_to"
"30973","1571166267666489356","2022-09-17T16:05:55.000Z",NA,"qme",0,"yemsbaby",0,"1571166267666489356","1290948599271100416",0,0,3194,"1571168581270007808","@yemsbaby 💚💚","replied_to"
"30973","1571007124523855872","2022-09-17T15:52:44.000Z",NA,"en",1,"alyssamxoxo_",0,"1571007124523855872","2992819286",0,0,3195,"1571165264506679296","@alyssamxoxo_ Cheers to the sips of the season! 😍🎃","replied_to"
"30973","1570896185199841280","2022-09-17T15:52:16.000Z",NA,"en",1,"yemsbaby",0,"1570896185199841280","1290948599271100416",0,0,3196,"1571165148550955010","@yemsbaby We're ready when you are! 😋","replied_to"
"30973","1570870791633522689","2022-09-17T15:51:33.000Z",NA,"en",0,"awkward_baddie",0,"1570870791633522689","1394026962172186625",0,0,3197,"1571164967050817538","@awkward_baddie That's a delicious idea. 🎃","replied_to"
"30973","1570823654963027972","2022-09-17T15:50:55.000Z",NA,"fi",0,NA,0,"1570823654963027972","1506968287883800586",0,0,3198,"1571164807386271747","@Lil_bitt757 IYKYK. 😋","replied_to"
"30973","1569871957507571713","2022-09-17T15:10:23.000Z",NA,"en",0,"vibeesk",0,"1569871957507571713","765768080052068352",0,1,3199,"1571154607581319170","@vibeesk We're happy to hear you're a fan! 💚","replied_to"
"30973","1569470093066895361","2022-09-17T15:01:12.000Z",NA,"en",0,"lilysworld129",0,"1570072007475367936","167609289",0,0,3200,"1571152295441858561","@lilysworld129 We like your style! Cheers! 💚","replied_to"
"30973","1571152120962863107","2022-09-17T15:00:30.000Z",NA,"en",2742,NA,0,NA,NA,134,427,3201,"1571152120962863107","Romanticizing our coffee run with an extra-large sweater and a 90's playlist. ☕🍂",NA
"30973","1570863753209741312","2022-09-16T23:37:49.000Z",NA,"en",1,"esspij",0,"1570863753209741312","1375917084471783425",4,0,3202,"1570919916693495808","@esspij Abso-brew-tly delicious! 😋","replied_to"
"30973","1570494246838501376","2022-09-16T23:37:00.000Z",NA,"en",1,"candieddyams",0,"1570494246838501376","1320537907434790913",1,0,3203,"1570919712464470017","@candieddyams We love to hear that! 🥰","replied_to"
"30973","1570816968965632002","2022-09-16T22:34:34.000Z",NA,"qme",1,"juliewulie13",0,"1570901091793117185","1936418647",0,0,3204,"1570904002497478656","@juliewulie13 💚","replied_to"
"30973","1570839924559183872","2022-09-16T21:05:13.000Z",NA,"en",1,"bqssett",0,"1570878034785476608","1539827557482106880",1,0,3205,"1570881514090680321","@bqssett Cheers! Thanks for stopping by. 💚","replied_to"
"30973","1570842236098871298","2022-09-16T20:58:29.000Z",NA,"en",1,"botanicalmuva",0,"1570874850104979456","1246944465878691841",0,0,3206,"1570879819705118720","@botanicalmuva Delish!","replied_to"
"30973","1570850239791370240","2022-09-16T20:51:20.000Z",NA,"en",0,"Juliehopps_",0,"1570850239791370240","3311653764",0,0,3207,"1570878023108538369","@Juliehopps_ It's abso-brew-tly delicious! 😋","replied_to"
"30973","1570839924559183872","2022-09-16T20:50:05.000Z",NA,"en",1,"bqssett",0,"1570839924559183872","1539827557482106880",2,0,3208,"1570877705742327808","@bqssett We hope to enjoy your favorite drink with you soon! 😊","replied_to"
"30973","1570837965580177408","2022-09-16T20:49:40.000Z",NA,"en",1,"bbygirlypop",0,"1570837965580177408","1570806432211279873",0,0,3209,"1570877602730217473","@bbygirlypop We love to hear it! 🥰","replied_to"
"30973","1570836127615184896","2022-09-16T20:49:21.000Z",NA,"en",1,"alyssaaaleigh",0,"1570836127615184896","512048023",0,1,3210,"1570877523650834433","@alyssaaaleigh It sounds like you’ve found a new favorite sip! 👀🎃","replied_to"
"30973","1570832221464072195","2022-09-16T20:48:40.000Z",NA,"und",1,"itsBEBE__",0,"1570832221464072195","34776432",0,0,3211,"1570877349738196992","@itsBEBE__ Yum! 😋","replied_to"
"30973","1570829924084371457","2022-09-16T20:46:42.000Z",NA,"en",0,"Corlov3",0,"1570829924084371457","485799420",0,0,3212,"1570876856039247874","@Corlov3 Nice move, friend! 🙌","replied_to"
"30973","1570816968965632002","2022-09-16T20:45:07.000Z",NA,"en",1,"juliewulie13",0,"1570816968965632002","1936418647",1,0,3213,"1570876458792538112","@juliewulie13 So so GOURD! 🎃","replied_to"
